기관유형,기관명,설명
정부산하공공기관,한국법제연구원,1. 기관소개<br>국가입법정책 지원과 법률문화 향상에 기여함을 목적으로 설립된 국내 유일의 법제전문 국책연구기관입니다.<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타: 웹디비 및 간행물 목록(https://www.klri.re.kr/kor/openData/list.do)
정부산하공공기관,한국벤처투자,1. 기관소개<br>중소기업 및 벤처기업의 성장ㆍ발전을 위한 투자촉진<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 없음<br><br>6. 기타
정부산하공공기관,한국보건복지인력개발원,"1. 기관소개<br>1946년 중앙보건소를 전신으로 장구한 역사와 전통을 가진 국가 보건복지 인재양성의 중추기관으로서, 보건복지분야 공무원을 비롯하여 사회복지, 보건의료 등 보건복지분야에 근무하시는 분들을 대상으로 교육을 진행하고 있습니다.<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 <br>1) 기록물 생산현황(https://www.kohi.or.kr/user/bbs/BD_selectBbsList.do?q_bbsCode=1020&q_estnColumn2=20200128212714764&q_estnColumn6=4000&q_preInfoNm=%EA%B8%B0%EB%A1%9D%EB%AC%BC%20%EC%83%9D%EC%82%B0%20%ED%98%84%ED%99%A9%20%EB%B0%8F%20%ED%8F%90%EA%B8%B0%20%EB%AA%A9%EB%A1%9D)<br>2) 시청각기록물 보유현황(https://www.kohi.or.kr/user/bbs/BD_selectBbsList.do?q_bbsCode=1020&q_estnColumn2=20200128212519629&q_estnColumn6=4000&q_preInfoNm=%EC%8B%9C%EC%B2%AD%EA%B0%81%EA%B8%B0%EB%A1%9D%EB%AC%BC%20%EB%B3%B4%EC%9C%A0%ED%98%84%ED%99%A9)<br><br>4. 기록관 홈페이지 링크 :  없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타"
정부산하공공기관,한국보건의료연구원,1. 기관소개<br>보건의료기술의 안전성·유효성을 평가하고 경제성을 분석하여 보건의료정책의 합리적인 의사결정을 지원하고 국민건강 향상에 기여<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  확인불가<br><br>6. 기타
정부산하공공기관,한국보육진흥원,1. 기관소개<br>효과적인 보육관련 사업 수행을 통한 보육의 질 향상 및  체계적인 보육정책 지원을 통한 영유아의 건강하고 행복한 성장과 발달에 기여<br><br>2. 정보목록 :  https://www.kcpi.or.kr/kcpi/openinfo/infolist.do<br><br>3. 보유기록물 현황 :  없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타: 기관 갤러리(https://www.kcpi.or.kr/kcpi/cyberpr/periodgallery1.do)
정부산하공공기관,한국사학진흥재단,1. 기관소개<br>학진흥기금을 조성하여 사립학교의 교육환경을 개선하고 이를 통해 학교 교육의 발전을 지원하기 위해 1989년에 설립되었습니다.<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  1명<br><br>6. 기타: 재단자료실(https://www.kasfo.or.kr/05_fou/08_01.asp)
정부산하공공기관,한국사회복지협의회,"1. 기관소개<br>사회복지사업법에 의거, 설립된 사회복지 공익법인으로서, 민간 사회복지 증진을 위한 협의조정, 정책개발, 조사연구, 교육훈련, 자원봉사활동의 진흥, 정보화 사업, 사회적 취약계층을 위한 사업수행<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 :  없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br>※ 기록관리 업무 담당자 : <br><br>6. 기타"
정부산하공공기관,한국산림복지진흥원,1. 기관소개<br>산림복지단지의 조성·운영 등 산림복지서비스 활성화<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : <br>1) 기록물 생산현황(https://www.fowi.or.kr/user/publication/publicationView.do?menu=publict_)<br>2) 시청각 보유목록(https://www.fowi.or.kr/user/publication/publicationView.do?menu=publict_)<br><br>4. 기록관 홈페이지 링크 :  없음<br><br>5. 기록물관리전문요원 배치 인원 :  1명 <br><br>6. 기타
정부산하공공기관,한국상하수도협회,"1. 기관소개<br>물산업 전문 기관으로, 국민 삶의 질 향상에 있어 가장 중요한 사안 중 하나인 깨끗한 물의 안정적인 확보와 공급을 목적으로 하고 있습니다.<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타"
정부산하공공기관,한국수산자원공단,1. 기관소개<br>친환경적으로 수산자원을 보호·육성하고 어장관리 및 기술을 연구·개발·보급하는 등 수산자원 사업을 원활히 수행함으로써 어업생산성을 증대하고 어촌의 경제·사회적 발전에 기여<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 <br>1) 기록물 생산현황(https://www.fira.or.kr/fira/fira_050602_3.jsp?board_no=186&search%3Asearch_key%3Asearch=article_title&search%3Asearch_val%3Asearch=%EA%B8%B0%EB%A1%9D%EB%AC%BC%20%EC%83%9D%EC%82%B0&x=0&y=0)<br>2) 시청각기록물 보유목록(https://www.fira.or.kr/fira/fira_050602_3.jsp?board_no=186&search%3Asearch_key%3Asearch=article_title&search%3Asearch_val%3Asearch=%EC%8B%9C%EC%B2%AD%EA%B0%81%EA%B8%B0%EB%A1%9D%EB%AC%BC&x=0&y=0)<br><br>4. 기록관 홈페이지 링크 :  없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타
정부산하공공기관,한국수자원조사기술원,"1. 기관소개<br>은 물의 안정적 공급, 물 관련 재해 피해 최소화 등에 필요한 정확하고 공정한 수자원 기초자료를 생산하고 분석하며, 수자원 관련 기술개발도 추진 중에 있습니다.<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 확인불가<br><br>6. 기타: 연구관련 자료(https://www.kihs.re.kr/user_new/library/list.php?menu=0516&p_cate=08)"
정부산하공공기관,한국어촌어항공단,"1. 기관소개<br>해양수산부 산하 공공기관으로서 어촌·어항·어장 분야의 다양한 사업을 통해 활력 있는 어촌, 쾌적한 어항, 풍요로운 어장을 만들어 가고 있습니다.<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타"
정부산하공공기관,한국언론진흥재단,1. 기관소개<br>신문 및 인터넷신문 등의 발전을 도모하고 읽기문화의 확산과 언론산업의 진흥에 기여함<br><br>2. 정보목록 :  보유문서목록(https://www.kpf.or.kr/front/publicList/publicListDocListPage.do)<br><br>3. 보유기록물 현황 <br>1) 시청각기록물 보유현황(https://www.kpf.or.kr/front/publicList/publicListView.do)<br>2) 기록물 생산현황(https://www.kpf.or.kr/front/publicList/publicListView.do)<br><br>4. 기록관 홈페이지 링크 :  없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타: 기획취재 역대보도물 아카이브(https://www.kpf.or.kr/front/news/historyReportPaperListPage.do)
정부산하공공기관,한국에너지정보문화재단,"1. 기관소개<br>전력사업 및 에너지와 관련된 객관적이고 과학적인 정보의 보급·확산을 통하여 국민의 에너지에 대한 올바른 이해증진을 도모하고, 에너지문화를 진흥시킴으로써 사회의 공익에 이바지<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 확인불가<br><br>6. 기타"
정부산하공공기관,한국여성과학기술인지원센터,1. 기관소개<br>우리 기관은 ①여성과학기술인이 사회에서 요구하는 STEAM 역량을 키우도록 교육하고 ②산·학·연 각 분야에 진출할 수 있도록 일자리와 환경을 마련하고 ③여성과학기술인의 (창출한) 가치가 사회와 국가의 가치로 집적되는 문화 조성을 위해 노력하고 있습니다.<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타
정부산하공공기관,한국예술인복지재단,"1. 기관소개<br>예술인들의 불공정한 환경을 개선하기 위해 예술인 신문고 운영과 표준계약서를 보급하고, 사회보장의 사각지대가 줄어들도록 산재보험, 국민연금, 의료비 지원은 물론 창작 및 직업역량 강화를 위해 창작준비금 지원과 예술인 파견을 지원하고 있습니다<br><br>2. 정보목록 : 없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타"
정부산하공공기관,한국원자력안전기술원,"1. 기관소개<br>원자력의 생산 및 이용에 따른 방사선 재해로부터 국민을 보호하고, 공공의 안전과 환경보전<br><br>2. 정보목록 :  https://www.kins.re.kr/nsic.do?menu_item=info_list<br><br>3. 보유기록물 현황 :  없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 확인불가<br><br>6. 기타"
정부산하공공기관,한국원자력안전재단,"1. 기관소개<br>원자력안전정책개발 지원, 선진적 R&D 기획과 해외정책동향 분석, 공정한 성능검증기관 인증ᆞ관리, 종사자 안전을 우선하는 방사선작업종사자 피폭 분석ᆞ관리와 사전예방적 교육, 투명한 안전기금 운영을 통한 사업관리 등으로 원자력ᆞ방사선 안전기반 강화와 안전문화 확산에 앞장서고 있습니다<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타"
정부산하공공기관,한국원자력의학원,1. 기관소개<br>1963년 방사선의학연구소로 출범한 이래 방사선의 의학적 이용 연구를 바탕으로 국가 과학기술발전 및 국민건강증진에 이바지<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  확인불가<br><br>6. 기타: 50년 사사(https://www.kirams.re.kr/kcch/years50.do)
정부산하공공기관,한국의약품안전관리원,"1. 기관소개<br>의약품 안전정보 수집․분석․평가 및 제공, 의약품 안전사용(DUR) 정보 개발, 의약품 부작용 인과관계 조사‧규명, 의약품 부작용 피해구제 사업 및 마약류 통합관리시스템 운영 등 의약품 안전관리 업무를 수행함으로써 의약품 안전조치를 위한 과학적 의사결정을 지원<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타"
정부산하공공기관,한국장애인개발원,"1. 기관소개<br>장애인 정책 개발·연구와 정책 지원을 수행하는 한편, 편리한 환경 조성, 직업재활, 일자리 개발, 중증장애인 우선구매 활성화, 중앙 및 지역발달장애인지원센터 운영<br><br>2. 정보목록 :  https://www.koddi.or.kr/intro/openInfo_list.jsp<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타"
정부산하공공기관,한국저작권위원회,"1. 기관소개<br>작권법 제도 개선책 마련, 저작권 관련 대국민 서비스 외에도 저작권 국제협력 강화, 저작물 이용에 대한 인식 개선<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 0명<br><br>6. 기타"
정부산하공공기관,한국지식재산보호원,1. 기관소개<br>지식재산 보호에 관한 지원 사업을 통한 국가 지식재산 경쟁력 제고와 국민 경제 발전에 기여함<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타
정부산하공공기관,한국체육산업개발,1. 기관소개<br>88서울올림픽 시설을 효율적으로 관리·운영하기 위해 1990년 7월에 설립<br><br>2. 정보목록 :  http://www.ksponco.or.kr/jsp/homepage/contents/information/info_list.do<br><br>3. 보유기록물 현황 :  없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타: 포토갤러리(http://www.ksponco.or.kr/jsp/homepage/contents/promote/pgallery4_list.do)
정부산하공공기관,한국특허전략개발원,1. 기관소개<br>KISTA는 우리나라의 특허와 R&D의 효율적인 양·질적 성장을 위해 지식재산 중심의 R&D 전략을 지원<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 <br>1) 기록물 생산현황(https://www.kista.re.kr/usr/com/prm/BBSList.do?boardTab=&menuNo=8004006&upperMenuId=8004&bbsId=BBSMSTR_000000000445&nttId=0&bbsTyCode=BBST92&bbsAttrbCode=BBSA01&authFlag=Y&pageIndex=1&searchBoardGubun=%EA%B8%B0%EB%A1%9D%EB%AC%BC+%EC%83%9D%EC%82%B0+%ED%98%84%ED%99%A9+%EB%B0%8F+%ED%8F%90%EA%B8%B0+%EB%AA%A9%EB%A1%9D&searchCnd=&searchWrd=)<br>2) 시청각기록물 보유현황(https://www.kista.re.kr/usr/com/prm/BBSList.do?boardTab=&menuNo=8004006&upperMenuId=8004&bbsId=BBSMSTR_000000000445&nttId=0&bbsTyCode=BBST92&bbsAttrbCode=BBSA01&authFlag=Y&pageIndex=1&searchBoardGubun=%EC%8B%9C%EC%B2%AD%EA%B0%81%EA%B8%B0%EB%A1%9D%EB%AC%BC+%EB%B3%B4%EC%9C%A0%ED%98%84%ED%99%A9&searchCnd=&searchWrd=)<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 :  0명<br><br>6. 기타
정부산하공공기관,한국표준협회,"1. 기관소개<br>업표준화 및 품질경영을 촉진하여 과학기술 진흥과 생산 능률의 향상을 도모함으로써 국민경제 발전에 기여하고자 설립, 발전해 왔습니다.<br><br>2. 정보목록 :  없음<br><br>3. 보유기록물 현황 : 없음<br><br>4. 기록관 홈페이지 링크 : 없음<br><br>5. 기록물관리전문요원 배치 인원 : 확인불가<br><br>6. 기타: 사이버역사관(http://history.ksa.or.kr/site/main/intro)"
